ID_BP;ID_SD;BibNom;BibType;BibRCR;BibDroit;BibEco;BibLSH;BibScStaps;BibSante;BibAut;BibPubVisé;BibDepDoc;BibETP;BibEntrees;BibSurfaceTot;BibSurfacePub;BibPlacesTot;BibPlacesGroup;BibSemHeures;BibSamJ;BibSamH;BibDimJ;BibDimH;BibAnneeH;BibAnneeJ;BibML;BibPrets;BibConsult;BibComIndirect;BibPretMatos;UAI_Old;NUMUn;UAI_2018;Ident_FMu;Nom interne
129;21;BU SH - SCIENCES DE L'HOMME;autre;;0;0;1;0;0;0;mixte;56690,26;13,6;182436;1907;1352;280;;55,5;26;78;;;2431;248;1831;22580;;355;;0333308S;Un25;0333308S;41;Bordeaux Université (>=2014)
130;21;BMI - Bib Maths et Informatiques;autre;;0;0;0;1;0;0;recherche;96605,59;2;;650;600;62;6;53;;;;;1928;227;2025;2338;;;;0333308S;Un26;0333308S;41;Bordeaux Université (>=2014)
131;21;STAPS;autre;;0;0;0;1;0;0;mixte;25025,3;3,4;39231;390;180;70;;50;;;;;1994;218;483;3958;;114;;0333308S;Un27;0333308S;41;Bordeaux Université (>=2014)
132;21;ISVV - Institut des sciences de la Vigne et du Vin;autre;;0;0;0;1;0;0;mixte;16437,16;2,6;23047;328;230;61;;44;;;;;1812;213;335;3148;;;;0333308S;Un29;0333308S;41;Bordeaux Université (>=2014)
133;21;Bib CRPP Centre de Recherche PAUL PASCAL;associée;;0;0;0;1;0;0;recherche;1603,98;1;639;100;50;4;;37,3;;;;;;;160;1110;;;;0333308S;Un30;0333308S;41;Bordeaux Université (>=2014)
134;21;BU SVS - SCIENCES DU VIVANT ET DE LA SANTE;autre;;0;0;0;0;1;0;mixte;89195,39;17,9;698556;6463;3175;866;16;76,5;38;342;5;30;3326;267;12404;30322;;902;;0333308S;Un31;0333308S;41;Bordeaux Université (>=2014)
135;21;Bib. Institut du Thermalisme;autre;;0;0;0;0;1;0;mixte;5931,66;1,7;2779;200;200;50;;48;;;;;;230;76;455;;;;0333308S;Un32;0333308S;41;Bordeaux Université (>=2014)
136;21;Bibliothèque de la Station marine d'Arcachon;autre;;0;0;0;1;0;0;mixte;;;;98;35;0;;;;;;;;;;;;;;0333308S;Un33;0333308S;41;Bordeaux Université (>=2014)
137;21;BU DSPE - DROIT, SCIENCE POLITIQUE, ECONOMIE;autre;;1;1;0;0;0;0;mixte;265286,18;22;438446;5589;2680;713;28;56;36;126;;;2583;;;78991;858;4837;;0333308S;Un34;0333308S;41;Bordeaux Université (>=2014)
138;21;BUFR Droit privé;associée;;1;0;0;0;0;0;mixte;24894;3;44713;277;222;119;9;55;;;;;2225;221;509;2409;;;;0333308S;Un35;0333308S;41;Bordeaux Université (>=2014)
139;21;INFOTHEQUE DU POLE UNIV. DE SCIENCES DE GESTION;autre;;1;1;0;0;0;0;mixte;76294,23;8,5;;1104;892;186;16;52,5;;;;;2029;217;877;13288;199;117;49;0333308S;Un36;0333308S;41;Bordeaux Université (>=2014)
140;21;BU ST - SCIENCES ET TECHNIQUES;autre;;0;0;0;1;0;0;mixte;123224,35;20,4;776373;8621;6161;1036;52;76,5;38;342;5;25;2979;239;5608;33797;;;;0333308S;Un37;0333308S;41;Bordeaux Université (>=2014)
141;21;Bibliothèque de l'ISPED;associée;;0;0;0;0;1;0;recherche;6061;2;;100;100;15;8;40;;;;;;214;130;53;;;;0333308S;UN38;0333308S;41;Bordeaux Université (>=2014)
142;22;Administration/Services Transversaux;autre;;0;0;0;0;0;0;;;14,3;;;;;;;;;;;;;;;;;;0290323U;Un00;0290323U;42;BREST
143;22;Bibliothèque universitaire ESPE;autre;;0;0;1;1;0;1;mixte;;13;136628;2432;2165;547;119;44,9;0;0;0;0;1762;204;2041;47043;;294;0;0290323U;UN01;0290323U;42;BREST
144;22;Quimper IUT;autre;;1;1;1;1;1;1;mixte;;2;17500;315;300;120;40;46;1;6;0;0;1978;215;690;1735;;6;0;0290323U;Un02;0290323U;42;BREST
145;22;Lettres;autre;;0;0;1;0;0;0;mixte;;14,7;429954;5661;3345;550;70;75;36;288;0;0;3017;249;;55134;;;0;0290323U;Un03;0290323U;42;BREST
146;22;Bouguen;autre;;1;1;1;1;1;0;mixte;;10,6;328996;4627;2589;701;78;75;31;248;0;0;2914;246;;23860;;673;349;0290323U;UN04;0290323U;42;BREST
147;22;Pôle universitaire Pierre-Jakez Helias;autre;;1;1;1;0;0;0;mixte;;3,8;62299;1124;756;175;36;48;1;8;0;0;2116;218;;13913;11022;481;0;0290323U;UN05;0290323U;42;BREST
148;22;Bibliothèque du CRBC (UMS 3554 du CNRS);associée;;0;0;1;0;0;0;mixte;50000;4;15000;900;600;100;20;40;0;0;0;0;1840;230;1650;6000;11500;8000;5;0290323U;UN06;0290323U;42;BREST
149;22;Bibliothèque La Pérouse;autre;;0;0;0;1;0;1;mixte;11000;;21634;2420;1152;96;12;39;;;;;1736;224;;970;;;;0290323U;UN07;0290323U;42;BREST
150;22;Bibliothèque de Mathématiques;associée;;0;0;0;1;0;0;mixte;28315;1;;130;;5;;35;;;;;1500;;81;;;;;0290323U;UN08;0290323U;42;BREST
151;22;Bibliothèque Dept Informatique;associée;;0;0;0;1;0;0;mixte;185;;;69;49;4;;35;;;;;768;105;;42;;;;0290323U;UN09;0290323U;42;BREST
152;22;Santé;autre;;0;0;0;0;1;0;mixte;;6;167338;1179;1014;336;12;75;38;304;0;0;2770;234;980;14849;;96;6;0290323U;UN10;0290323U;42;BREST
153;22;Bibliothèque de Géoarchitecture;associée;;1;1;1;1;0;1;mixte;5013;0,4;442;77;69;15;12;18;;;;;600;175;;352;;;;0290323U;UN12;0290323U;42;BREST
154;23;Administration générale;autre;;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;0561779E;Un00;0561779E;43;BRETAGNE-SUD
155;23;BU de Lorient;autre;;0;0;1;1;0;0;mixte;;;108636;2678;2116;316;53;57;;;;;2394;225;;15752;5504;66;0;0561779E;UN01;0561779E;43;BRETAGNE-SUD
156;23;Bibliothèque associée de l'IUT de Vannes;associée;;1;1;0;0;0;1;mixte;26000;2,4;46938;516;422;127;26;46,5;;;;;1825;220;;2838;286;0;0;0561779E;UN02;0561779E;43;BRETAGNE-SUD
157;23;BU campus de Vannes Tohannic;autre;;1;1;0;1;0;0;mixte;;;178443;2267;1791;413;64;57;0;0;0;0;2394;225;;19696;10476;134;0;0561779E;UN03;0561779E;43;BRETAGNE-SUD
158;24;Bibliothèque Universitaire des Langues et Civilisations;autre;;1;0;1;0;0;0;mixte;963895;85,4;880510;16134;6122;910;118;72;46;552;0;0;3336;278;;42080;1145;53003;8735;0755040W;UN01;;49;BULAC
159;25;BRGM-Bibliothèque;autre;;0;0;0;1;0;0;;;;;;;10;;;;;;;;;;;;;;0755363X;UN00;;50;BRGM-Bureau de recherches géologiques et minières
160;26;Bibliothèque universitaire Madeleine-Brès;autre;;0;0;0;0;1;1;mixte;;12,6;445971;2797;2163;580;52;76;1;8;32;192;3160;256;2145;19695;0;946;0;0141110F;Un00;0141110F;52;CAEN
161;26;Bibliothèque universitaire Pierre-Sineux;autre;;1;1;1;0;0;1;mixte;;20,3;348566;12926;3975;712;32;69;1;7;0;0;2825;230;18506;43986;0;1504;0;0141110F;Un01;0141110F;52;CAEN
162;26;Bibliothèque universitaire Rosalind-Franklin;autre;;0;0;0;1;0;1;mixte;;16,2;295983;7732;6700;1112;102;58;33;298;0;0;2432;258;5696;16851;0;102;0;0141110F;Un02;0141110F;52;CAEN
163;26;Transversal SCD;autre;;1;1;1;1;1;1;mixte;0;28,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0141110F;UN03;0141110F;52;CAEN
164;26;Bibliothèque universitaire Olympe-de-Gouges;autre;;1;1;1;1;0;1;étudiant;;2,8;28142;1032;772;140;20;43;1;8;0;0;1735;196;540;8436;0;0;0;0141110F;UN04;0141110F;52;CAEN
165;26;Bibliothèque universitaire Blanche-Maupas;autre;;1;1;0;1;0;1;mixte;;3;20988;885;589;143;28;45;1;6;0;0;1811;197;470;2636;0;48;0;0141110F;UN05;0141110F;52;CAEN
166;26;Média Normandie;associée;;0;0;0;0;0;1;étudiant;3412;3;;25;10;4;0;35;0;0;0;0;;;25;566;0;0;0;0141110F;UN06;0141110F;52;CAEN
167;26;ESPE centre de Saint-Lô;associée;;0;0;1;0;0;0;mixte;11411;2,4;25111;400;400;70;58;44,5;0;0;0;0;1674;192;340;8546;3680;0;8;0141110F;UN07;0141110F;52;CAEN
168;26;Centre de recherche Michel de Bouärd - CRAHAM;associée;;0;0;1;0;0;0;recherche;6191;1;;95;95;19;0;35;0;0;0;0;1435;205;52;0;0;0;0;0141110F;UN08;0141110F;52;CAEN
169;26;Bibliothèque universitaire Gaston-Mialaret;autre;;0;1;1;1;0;0;mixte;;3,7;50312;773;560;104;21;47,5;1;7;0;0;2054,5;222;1153;20232;0;545;0;0141110F;UN09;0141110F;52;CAEN
170;26;Bibliothèque Tove Jansson;associée;;0;0;1;0;0;0;mixte;13000;3;;1300;1000;150;0;46,5;0;0;0;0;1900;203;3015;3442;0;16;0;0141110F;UN10;0141110F;52;CAEN
171;26;Bibliothèque-Cartothèque de l'UFR SEGGAT;associée;;0;1;1;0;0;0;mixte;20317;3;;450;360;120;16;49;1;8;0;0;2213;226;600;10705;1850;5335;0;0141110F;UN11;0141110F;52;CAEN
172;26;Bibliothèque historique Madeleine Deries;associée;;0;0;1;0;0;0;mixte;5229;1,8;49789;350;350;64;0;43,75;1;4;0;0;1837;190;649;4673;0;0;0;0141110F;UN12;0141110F;52;CAEN
173;26;Bibliothèque des Sciences de l'Homme - Pierre Barbéris;associée;;0;0;1;0;0;0;mixte;18925;1,9;48209;540;471;100;34;44;1;9;0;0;1804;206;1420;8445;0;0;0;0141110F;UN13;0141110F;52;CAEN
174;26;Bibliothèque de Droit Nicolas Politis;associée;;1;1;0;0;0;0;mixte;89230;1;43250;635;323;180;64;47;0;0;0;0;1880;201;1500;192;0;250;0;0141110F;UN14;0141110F;52;CAEN
175;26;Centre de Documentation MRSH;associée;;0;1;1;0;0;1;recherche;915;1,8;440;216;100;25;2;29;0;0;0;0;1320;189;658;198;0;60;0;0141110F;UN18;0141110F;52;CAEN
176;26;Centre de Ressources en Langues - MLI;associée;;0;0;0;0;0;1;étudiant;6329;2;46249;331;289;80;24;47;0;0;0;0;1880;200;60;2101;0;0;0;0141110F;UN20;0141110F;52;CAEN
177;26;Médiathèque EM Normandie - IAE;associée;;0;1;0;0;0;0;mixte;54264;4,3;60435;676;591;101;16;43,5;5;34;0;0;1982,5;231;547;6519;0;638;0;0141110F;UN21;0141110F;52;CAEN
178;27;Bibliothèque de la Casa de Velázquez;autre;;0;0;1;0;0;0;recherche;;6,5;4102;1204;1106;64;0;59;44;176;0;0;2508;256;5519;5617;0;0;0;1340004B;UN00;;54;Casa de Velasquez
179;28;Délégation à l'IST;autre;;0;0;0;1;0;1;recherche;;7,9;2085;1000;;30;24;35;;0;;0;0;160;5125;645;0;0;0;0342214X;UN00;;55;CIRAD-Centre de coopération internationale en recherche agronomique pour le développement
180;29;CNRS central;autre;;1;1;1;1;0;0;recherche;;;;;;;;;;;;;;;;;;;;0753639Y;UN00;;66;CNRS-Centre national de la recherche scientifique
181;29;INIST;autre;;1;1;1;1;1;1;recherche;;;;;;;;;;;;;;;;;;;;0753639Y;UN01;;66;CNRS-Centre national de la recherche scientifique
182;29;UMS Persée;autre;;1;1;1;1;0;0;recherche;;;;;;;;;;;;;;;;;;;;0753639Y;UN02;;66;CNRS-Centre national de la recherche scientifique
183;29;UMS CCSD;autre;;1;1;1;1;1;1;mixte;;;;;;;;;;;;;;;;;;;;0753639Y;UN04;;66;CNRS-Centre national de la recherche scientifique
184;30;pôle Information scientifique et technique;autre;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;0942226J;UN00;;68;CSTB-Centre scientifique et technique du bâtiment
185;31;Chênes;autre;;1;1;1;0;0;0;mixte;;7;159513;2800;2700;295;24;52,5;1;7;;;2162;207;721;11802;765;10;;0951989W;Un00;0951989W;70;CERGY-PONTOISE
186;31;Saint-Martin;autre;;0;1;0;1;0;0;mixte;;6,6;132793;1200;1050;174;8;47,5;1;7;;;1800;197;525;10974;4729;;;0951989W;UN01;0951989W;70;CERGY-PONTOISE
187;31;Neuville;autre;;0;0;0;1;0;0;mixte;;6;66469;858;820;249;53;47,5;1;7;;;1825;201;394;4731;714;6;;0951989W;Un02;0951989W;70;CERGY-PONTOISE
188;31;Cerclades;autre;;1;1;1;1;0;1;mixte;;32;237072;6655;3535;746;38;65;32;320;;;2918;260;9623;35505;68453;484;;0951989W;UN04;0951989W;70;CERGY-PONTOISE
189;31;Argenteuil;autre;;0;1;0;0;0;0;étudiant;;0,8;4130;410;410;63;53;30;1;7;;;1279;171;55;544;43;;;0951989W;UN05;0951989W;70;CERGY-PONTOISE
190;31;Sarcelles;autre;;0;0;1;0;0;0;étudiant;;1;4037;140;140;34;12;38,35;1;7;;;1257;197;74;373;;;;0951989W;UN07;0951989W;70;CERGY-PONTOISE
191;31;Antony;autre;;0;0;1;0;0;0;étudiant;;4;25774;346;271;70;37;45;;;;;1604;185;854;13698;3684;280;;0951989W;UN09;0951989W;70;CERGY-PONTOISE
192;31;Gennevilliers;autre;;0;0;1;0;0;0;étudiant;;3,5;12555;471;261;39;;42,5;;;;;1547,5;196;363;10737;1483;;;0951989W;UN10;0951989W;70;CERGY-PONTOISE
193;31;Cergy-Hirsch;autre;;0;0;1;0;0;0;étudiant;;5;32096;978;640;199;195;47,5;;;;;1720;197;1016;23013;3476;6856;;0951989W;UN11;0951989W;70;CERGY-PONTOISE
194;31;Saint-Germain en Laye;autre;;1;0;1;0;0;0;mixte;;5,4;29467;600;530;92;;45;;;;;2000;190;2412;19745;2653;9;;0951989W;UN12;0951989W;70;CERGY-PONTOISE
195;32;Bibliothèque Jacob LLSETI;associée;;0;0;1;0;0;0;recherche;1317;1;;131;131;10;2;35;0;0;0;0;1490;207;503;;;;;0731137P;UN00;0731137P;71;CHAMBERY
196;32;BU Jacob;autre;;1;1;1;0;0;0;mixte;;13,9;;2444;1445;399;34;54;0;0;0;0;2183;214;3618;34366;;;0;0731137P;UN01;0731137P;71;CHAMBERY
197;32;Bibliothèque Jacob CDPPOC;associée;;1;0;0;0;0;0;recherche;18000;0,1;;26;26;7;6;8;0;0;0;0;320;80;49;108;;100;;0731137P;UN02;0731137P;71;CHAMBERY
198;32;BU Bourget;autre;;0;0;1;1;0;0;mixte;;12,3;150812;2300;1300;360;24;54;0;0;0;0;2187,5;215;1749;15252;;;0;0731137P;Un03;0731137P;71;CHAMBERY
199;32;SCD;autre;;1;1;1;1;0;0;mixte;;2,9;;165;0;0;0;;;;;;;;;;;;;0731137P;UN04;0731137P;71;CHAMBERY
200;32;BU Annecy;autre;;1;1;0;1;0;0;mixte;;10,2;71935;1605;1310;202;34;48;0;0;0;0;1987,5;212;831;10167;;;0;0731137P;UN05;0731137P;71;CHAMBERY
201;32;Bibliothèque Annecy IREGE;associée;;0;1;1;0;0;0;recherche;;;;18;17;;0;;;;;;;;;;;;;0731137P;UN07;0731137P;71;CHAMBERY
202;32;Bibliothèque Annecy POLYTECH;associée;;0;0;0;1;0;0;mixte;;;;75;75;5;5;;;;;;;;;;;;;0731137P;UN08;0731137P;71;CHAMBERY
203;32;Bibliothèque Annecy LAPP;associée;;0;0;0;1;0;0;recherche;;;;210;200;;;;;;;;;;;;;;;0731137P;UN09;0731137P;71;CHAMBERY
204;32;Bibliothèque Jacob CNFEDS;associée;;0;0;1;0;0;0;étudiant;;0,1;;;;;;44,75;;;;;;;;;;;;0731137P;UN10;0731137P;71;CHAMBERY
205;32;Bibliothèque Bourget EDYTEM Choppy;associée;;0;0;0;1;0;0;recherche;;;;15;;2;;54;;;;;;;110;70;;;;0731137P;UN11;0731137P;71;CHAMBERY
206;32;Bibliothèque Bourget LAMA;associée;;0;0;0;1;0;0;recherche;;;;15;;;;;;;;;;;24;;;;;0731137P;UN12;0731137P;71;CHAMBERY
207;32;Bibliothèque Bourget POLYTECH LOCIE;associée;;0;0;0;1;0;0;recherche;;;;0;;0;;;;;;;;;7;;;;;0731137P;UN13;0731137P;71;CHAMBERY
208;33;BU IUT Aurillac;autre;;1;1;1;1;0;0;étudiant;;2;22879;376;350;113;12;46,5;0;0;0;0;1866;207;148;1433;;0;88;0631005A;Un00;0631005A;74;CLERMONT-FERRAND (CF1 + CF2 puis fusion au 1-1-2017)
209;33;Administration + Direction;autre;;0;0;0;0;0;1;mixte;;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0631005A;Un01;0631005A;74;CLERMONT-FERRAND (CF1 + CF2 puis fusion au 1-1-2017)
210;33;BU droit et sciences économiques;autre;;1;1;0;0;0;0;mixte;;16,8;211078;2500;1350;351;0;71;28;168;0;0;2813;250;4413;30527;;1028;6;0631005A;Un02;0631005A;74;CLERMONT-FERRAND (CF1 + CF2 puis fusion au 1-1-2017)
211;33;BU Lettres Carnot;autre;;0;0;1;0;0;0;mixte;;1;3409;553;60;34;0;36;0;0;0;0;1072;120;43;1039;;973;0;0631005A;UN03;0631005A;74;CLERMONT-FERRAND (CF1 + CF2 puis fusion au 1-1-2017)
212;33;BU IUT Montluçon;autre;;0;0;0;1;0;0;étudiant;;2;;263;230;75;0;47,5;0;0;0;0;1675;184;364;1344;;0;3;0631005A;Un04;0631005A;74;CLERMONT-FERRAND (CF1 + CF2 puis fusion au 1-1-2017)
213;33;BU LSH Gergovia;autre;;0;0;1;0;0;0;étudiant;;8,3;180101;1110;880;220;10;74;32;288;0;0;2830;248;1397;27275;;0;0;0631005A;Un05;0631005A;74;CLERMONT-FERRAND (CF1 + CF2 puis fusion au 1-1-2017)
214;33;BU LSH Lafayette;autre;;0;0;1;0;0;0;mixte;;20,8;71297;3757;400;220;0;52,5;0;0;0;0;2204;223;10527;23492;;0;0;0631005A;Un06;0631005A;74;CLERMONT-FERRAND (CF1 + CF2 puis fusion au 1-1-2017)
215;33;BU santé - odontologie;autre;;0;0;0;0;1;0;mixte;;1;6869;180;180;54;15;39,5;0;0;0;0;1515;198;87;1016;;0;0;0631005A;Un07;0631005A;74;CLERMONT-FERRAND (CF1 + CF2 puis fusion au 1-1-2017)
216;33;BU santé;autre;;0;0;0;0;1;0;mixte;;15,1;388468;2337;1177;380;14;80;32;272,5;0;0;3226,5;261;2749;12764;7878;;447;0631005A;Un08;0631005A;74;CLERMONT-FERRAND (CF1 + CF2 puis fusion au 1-1-2017)
217;33;BU sciences et techniques;autre;;0;0;0;1;0;0;mixte;;16,6;215740;5850;2800;712;81;63;0;0;0;0;2672;220;4069;24661;11433;;1349;0631005A;Un09;0631005A;74;CLERMONT-FERRAND (CF1 + CF2 puis fusion au 1-1-2017)
218;33;BU ESPE Chamalières;autre;;1;1;1;1;1;1;étudiant;;4;41123;783;684;88;0;48;0;0;0;0;1995;219;850;19181;;;2;0631005A;UN10;0631005A;74;CLERMONT-FERRAND (CF1 + CF2 puis fusion au 1-1-2017)
219;33;Bibliothèque du centre Michel de L'Hospital;associée;;1;0;0;0;0;0;recherche;8000;0;5000;380;380;50;16;71;0;0;0;0;3062;257;520;250;500;;;0631005A;UN11;0631005A;74;CLERMONT-FERRAND (CF1 + CF2 puis fusion au 1-1-2017)
220;33;Bibliothèque Numérique;autre;;0;0;0;0;0;1;mixte;;9,7;0;175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0631005A;UN12;0631005A;74;CLERMONT-FERRAND (CF1 + CF2 puis fusion au 1-1-2017)
221;33;BU ESPE-IUT Moulins;autre;;0;0;1;0;0;0;étudiant;;1;11275;385;312;67;48;38;0;0;0;0;1385;181;742;3814;;;3;0631005A;UN13;0631005A;74;CLERMONT-FERRAND (CF1 + CF2 puis fusion au 1-1-2017)
222;33;BU droit et sciences économiques - Rotonde;autre;;1;1;0;0;0;0;étudiant;;0;8134;165;160;60;12;40;0;0;0;0;932;;0;0;0;0;0;0631005A;UN14;0631005A;74;CLERMONT-FERRAND (CF1 + CF2 puis fusion au 1-1-2017)
223;33;BU Le Puy;autre;;0;0;1;1;0;0;mixte;;1;;270;270;76;25;46,5;0;0;0;0;1871;203;43;865;;0;3;0631005A;UN16;0631005A;74;CLERMONT-FERRAND (CF1 + CF2 puis fusion au 1-1-2017)
224;33;Bibliothèque du CERDI;associée;;0;1;0;0;0;0;recherche;;1,5;23500;165;112;48;0;55;0;0;0;0;2640;220;448;;;;;0631005A;UN17;0631005A;74;CLERMONT-FERRAND (CF1 + CF2 puis fusion au 1-1-2017)
225;33;BU Lettres Gergovia niveau 2 (ex-BUFR);autre;;0;0;1;0;0;0;mixte;;2,6;27784;690;652;116;0;39;0;0;0;0;1186;164;2216;3647;;0;0;0631005A;UN23;0631005A;74;CLERMONT-FERRAND (CF1 + CF2 puis fusion au 1-1-2017)
226;33;Bibliothèque de Géologie;associée;;0;0;0;1;0;0;recherche;11000;1;;165;165;15;10;37,5;0;0;0;0;;;;;;;;0631005A;UN26;0631005A;74;CLERMONT-FERRAND (CF1 + CF2 puis fusion au 1-1-2017)
227;33;Bibliothèque de SIGMA;associée;;0;0;0;1;0;0;mixte;48317;2,5;;;;;;40;0;0;0;0;2120;286;;;;0;0;0631005A;UN27;0631005A;74;CLERMONT-FERRAND (CF1 + CF2 puis fusion au 1-1-2017)
228;33;Bibliothèque de Mathématiques et Informatique;associée;;0;0;0;1;0;0;mixte;40300;1;4501;300;60;31;5;40;0;0;0;0;;197;1045;1847;;;0;0631005A;UN28;0631005A;74;CLERMONT-FERRAND (CF1 + CF2 puis fusion au 1-1-2017)
229;33;Bibliothèque du département de Physique;associée;;0;0;0;1;0;0;mixte;2700;1;1460;147;130;30;0;35,25;0;0;0;0;;202;288;836;;;0;0631005A;UN29;0631005A;74;CLERMONT-FERRAND (CF1 + CF2 puis fusion au 1-1-2017)
230;33;Pôle Documentaire du Campus agronomique de VetAgro Sup;associée;;0;0;0;1;0;0;mixte;50000;3,5;;916;732;78;20;58;0;0;0;0;;225;;1088;;;0;0631005A;UN31;0631005A;74;CLERMONT-FERRAND (CF1 + CF2 puis fusion au 1-1-2017)
231;33;Médiathèque de l'Orangerie;associée;;0;0;1;0;1;1;étudiant;9000;5,6;50000;500;470;150;0;50;0;0;0;0;2135;243;228;8337;5980;0;0;0631005A;UN32;0631005A;74;CLERMONT-FERRAND (CF1 + CF2 puis fusion au 1-1-2017)
232;34;Centre de Documentation sur la Formation et le Travail;autre;;0;0;1;0;0;0;recherche;;2;609;68;48;8;0;25;0;0;0;0;1038;176;410;446;296;42;0;0753471R;UN00;;76;CNAM
233;34;Bibliothèque Conté;autre;;1;0;0;0;0;1;mixte;18500;3,5;5174;286;121;40;0;38;0;0;0;0;1664;218;53;3025;1650;10;0;0753471R;UN01;;76;CNAM
234;34;Bibliothèque de l'ESGT;autre;;1;0;0;0;0;1;mixte;9426,5;1;11624;222;155;50;0;37,3;0;0;0;0;1508;201;111;1049;11;0;0;0753471R;UN02;;76;CNAM
235;34;Bibliothèque Gay-Lussac;autre;;0;0;1;0;0;1;mixte;27824;3,4;4978;236;85;19;0;38;;;;;1658;218;553;4252;1134;;;0753471R;UN03;;76;CNAM
236;34;Bibliothèque centrale;autre;;0;1;0;1;0;1;mixte;;;15018;2430;647;172;12;54;42;252;0;0;2376;267;;7074;0;1088;0;0753471R;UN04;;76;CNAM
237;34;Centre de documentation du CEET;autre;;1;1;1;0;0;0;recherche;;;;95;70;14;0;;;;;;;;;;;;;0753471R;UN05;;76;CNAM
238;35;[Direction des bibliothèques du Collège de France];autre;;1;1;1;1;1;1;mixte;;11,42;;102;102;;;;;;;;;;;;;;;0753480A;Un00;;77;COLLEGE DE FRANCE
239;35;Bibliothèque patrimoniale;autre;;1;1;1;1;1;1;mixte;;6;4092;2000;552;33;0;45;0;0;0;0;2052;228;1629;2158;2014;144;0;0753480A;UN01;;77;COLLEGE DE FRANCE
240;35;Bibliothèque byzantine (n°UAI 073480A) et CHCB;autre;;0;0;1;0;0;0;mixte;;3,5;3743;583;308;27;0;45;0;;0;0;1890;210;1371;0;6720;1782;0;0753480A;UN02;;77;COLLEGE DE FRANCE
241;35;Bibliothèque des études arabes, turques et islamiques;autre;;0;0;1;0;0;0;mixte;;1,5;644;225;161;24;;25;0;0;0;0;1290;210;860;0;5250;730;0;0753480A;UN03;;77;COLLEGE DE FRANCE
242;35;Bibliothèque d'égyptologie;autre;;0;0;1;0;0;0;mixte;;3;1635;194;93;22;0;45;0;0;0;0;1985;220;775;0;4400;25388;0;0753480A;UN04;;77;COLLEGE DE FRANCE
243;35;Bibliothèques d'assyriologie et d'études Ouest sémitiques;autre;;0;0;1;0;0;1;mixte;;3,6;2216;259;105;21;0;45;0;0;0;0;2007;223;847;;;4909;;0753480A;UN05;;77;COLLEGE DE FRANCE
244;35;Pôle Extrême-Orient;autre;;0;0;1;0;0;1;mixte;;1;973;193;127;26;0;40;0;0;0;0;1728;216;272;;;;;0753480A;UN06;;77;COLLEGE DE FRANCE
245;35;Bibliothèque d'Extrême-Orient_Chine;autre;;0;0;1;1;0;1;mixte;;6,6;;329;;;;;;;;;;;1951;141;1326;973;0;0753480A;UN07;;77;COLLEGE DE FRANCE
246;35;Bibliothèque Extrême-Orient_ Corée;autre;;0;0;1;0;0;1;mixte;;1,83;;146;;;;;;;;;;;454;15;;50;;0753480A;UN08;;77;COLLEGE DE FRANCE
247;35;Bibliothèque Extrême-orient_Inde;autre;;0;0;1;0;0;1;mixte;;2,83;;188;;;;;;;;;;;1375;69;1635;353;0;0753480A;UN09;;77;COLLEGE DE FRANCE
248;35;Bibliothèque Extrême-Orient_Japon;autre;;0;0;1;0;0;1;mixte;;2,95;;160;;;;;;;;;;;456;146;;13;;0753480A;UN10;;77;COLLEGE DE FRANCE
249;35;bibliothèque d'Extreme-Orient_Tibet;autre;;0;0;1;0;0;0;mixte;;1,15;;99;;;;;;;;;;;272;8;;18;;0753480A;UN11;;77;COLLEGE DE FRANCE
250;35;Bibliothèque de la Société asiatique;associée;;0;0;1;1;0;1;recherche;;2;75;215;15;2;0;18;0;;0;0;742;212;1414;0;0;48;0;0753480A;UN12;;77;COLLEGE DE FRANCE
251;35;Bibliothèque Claude Lévi-Strauss;autre;;0;0;1;1;0;1;mixte;;4,3;2587;294;102;29;0;40;0;0;0;0;1696;210;615;1544;;1932;;0753480A;UN13;;77;COLLEGE DE FRANCE
252;36;Service valorisation de l'information;autre;;0;0;0;1;1;1;recherche;3254630;;3183;1300;1000;25;10;24;;;;;;234;7700;;;;;0912281K;UN00;;78;CEA-Commissariat à l'énergie atomique
253;36;Bibliothèque Cadarache;autre;;0;0;0;1;1;1;recherche;199594;;1000;1100;770;15;10;43;;;;;;239;1420;1861;;;;0912281K;UN01;;78;CEA-Commissariat à l'énergie atomique
254;36;Documentation Grenoble;autre;;0;0;0;1;1;1;recherche;283168;;;0;0;0;0;;;;;;;;362;370;;370;;0912281K;UN02;;78;CEA-Commissariat à l'énergie atomique
255;36;Bibliothèque Marcoule;autre;;0;0;0;1;0;0;recherche;180468;;0;0;;0;0;;;;;;;;0;0;;;;0912281K;UN03;;78;CEA-Commissariat à l'énergie atomique
256;36;Bureau IST CEA/DAM/CESTA;autre;;0;0;0;1;0;1;recherche;725611;;;0;0;0;0;;;;;;;;0;0;;;;0912281K;UN04;;78;CEA-Commissariat à l'énergie atomique
257;37;Site Benjamin Franklin;autre;;0;0;0;1;0;0;étudiant;;11,3;208946;1901;1149;434;292;52,5;25;87,5;0;0;2193;215;459;6449;;116;;0601609Y;UN00;0601609Y;79;COMPIEGNE
